22.6845406651,120.48644703,0.1877,2
24.8140184402,120.97090389,0.3515,2
24.81681485,120.9701995,0.4327,2
24.81084335,120.9642747,0.4623,2
25.1336682803,121.73585903,0.3427,2
25.1329941402,121.73771499,0.486,2
24.8772751151,121.235506405,0.2018,2
22.5501543803,120.545009365,0.3587,2
22.5544960152,120.542178765,0.262,2
22.5499615553,120.54540618,0.3888,2
22.5563736152,120.546728115,0.4159,2
22.5554959553,120.54497963,0.2491,2
22.5509746553,120.541713105,0.3797,2
22.6356636053,120.30341568,0.1829,2
24.3471959803,120.62120408,0.4789,2
23.82750275,121.5021638,0.4619,2
22.6758481803,120.50936575,0.1825,2
22.6762441151,120.5077419,0.2316,2
24.8006921151,120.95411849,0.3798,2
24.7993370651,120.95739684,0.3881,2
22.5438751152,120.54541995,0.3467,2
22.5436822901,120.545816765,0.3305,2
22.5407361401,120.545150165,0.0071,2
23.0083137402,120.18743894,0.2996,2
25.1299903402,121.73845754,0.2015,2
24.80596855,120.95753165,0.4179,2
24.80274505,120.95722265,0.364,2
24.8132908401,120.97784924,0.3647,2
24.8169835902,120.97367299,0.3193,2
24.8099649303,120.97548013,0.483,2
22.6785804053,120.35672278,0.4107,2
24.9605803053,121.30138734,0.4465,2
22.4691021401,120.46065304,0.3346,2
22.6696292402,120.474381405,0.1016,2
22.6703176,120.47460678,0.181,2
22.66605165,120.473650315,0.3039,2
22.66703845,120.476984705,0.3375,2
22.6643826652,120.475398765,0.4974,2
22.5467907053,120.546025815,0.0461,2
22.5438445553,120.545359215,0.3505,2
22.5468981553,120.54113545,0.4621,2
22.5478038053,120.54233274,0.351,2
24.8090685901,120.97895199,0.4409,2
22.9979913303,120.211021905,0.2907,2
22.7485424652,120.49163374,0.4918,2
22.7537559,120.49866889,0.4465,2
24.13778635,120.68772105,0.3447,2
22.6746143651,120.50755055,0.1725,2
23.4717267,121.0490147,0.0,2
24.9884546,121.9659194,0.0,2
22.6157404,120.56913024,0.2216,2
22.6129030901,120.566019955,0.3008,2
24.9618913652,121.223702315,0.3174,2
24.7698360151,121.05581724,0.3029,2
24.13502225,120.66250825,0.4043,2
22.6682139,120.31771325,0.2792,2
22.9986278303,120.204844855,0.3923,2
23.4748482,120.4680449,0.3579,2
25.1404961401,121.756287965,0.4567,2
22.6712225401,120.474734455,0.08,2
22.6669565902,120.47377799,0.4053,2
22.6679433902,120.47711238,0.3933,2
24.9913929303,121.31455558,0.0993,2
24.9938597901,121.31359694,0.1918,2
22.7944274901,120.30603578,0.448,2
22.6352543152,120.325974715,0.2182,2
22.6838024803,120.48232755,0.4265,2
22.6837745902,120.482324965,0.429,2
22.6869865901,120.48368739,0.1535,2
22.6860971553,120.4889345,0.3952,2
22.6847425053,120.485747115,0.2194,2
24.7540616803,121.75827493,0.3267,2
22.5450014652,120.534502365,0.2196,2
22.5468269402,120.535187165,0.1496,2
22.5477325902,120.536384455,0.2902,2
24.11903945,120.68674095,0.4974,2
22.6809478902,120.479522015,0.0031,2
22.6841598901,120.48088444,0.381,2
22.6819158053,120.482944165,0.3665,2
22.5591229,120.54083424,0.3949,2
22.5566667401,120.542768665,0.3087,2
22.5521454401,120.53950214,0.3949,2
22.5436517303,120.54575603,0.335,2
22.5476109803,120.542729555,0.3961,2
24.9555626053,121.29441764,0.4949,2
22.6227410902,120.30560739,0.3507,2
22.6298840303,120.30415493,0.4905,2
22.6263996401,120.30270074,0.162,2
22.6281553901,120.30699678,0.4337,2
24.80570205,120.96504559,0.4625,2
24.80247855,120.96473659,0.4448,2
24.8046548901,120.97277753,0.4031,2
25.1373087401,121.77668675,0.1643,2
24.9908423,121.4757709,0.0736,2
22.771155,120.49564875,0.4038,2
24.9771125901,121.250901355,0.1794,2
22.66764495,120.474003365,0.4849,2
22.66863175,120.477337755,0.4392,2
24.1526624901,120.68320904,0.3777,2
24.1489215901,120.68547539,0.1,2
24.15965355,120.68202955,0.4423,2
24.1519628,120.68382715,0.4758,2
22.5610005,120.54538359,0.4174,2
22.5585443402,120.547318015,0.2046,2
22.6643658,120.47638129,0.3597,2
22.6617100151,120.47479535,0.2584,2
24.8046135,120.96081,0.3602,2
22.6864470803,120.494212365,0.1804,2
24.9861182,121.46517155,0.0533,2
24.98384565,121.46367355,0.2753,2
24.98380685,121.4641998,0.2947,2
22.5601228402,120.543635105,0.3381,2
25.0301026151,121.46431155,0.1698,2
25.03009265,121.46427945,0.1732,2
22.62081315,120.322635515,0.4825,2
22.684132,120.480881855,0.384,2
22.6818879151,120.48294158,0.3676,2
22.63884275,120.39767234,0.4348,2
22.6375930152,120.4008484,0.127,2
22.6850999151,120.484304005,0.3274,2
23.8306916402,120.86746319,0.3475,2
22.6704243053,120.48837204,0.0988,2
22.6710128553,120.4893358,0.1249,2
22.6707273053,120.49004839,0.1301,2
22.6716702803,120.49211835,0.3628,2
22.6397673901,120.323648315,0.4852,2
22.5449873053,120.5359571,0.2151,2
22.5458929553,120.53715439,0.3604,2
22.6842104803,120.489551115,0.3604,2
22.6715335303,120.48855744,0.1187,2
22.6712479803,120.48927003,0.1755,2
22.6721909553,120.49133999,0.409,2
24.9930218401,121.31393534,0.2911,2
25.0295410651,121.4627101,0.0034,2
22.6626968151,120.47812974,0.3376,2
22.6718365303,120.49023379,0.0798,2
22.6727795053,120.49230375,0.295,2
25.0043557,121.50244925,0.354,2
25.12975025,121.75497449,0.3461,2
22.6131934901,120.568153715,0.4494,2
23.8357071652,120.74840059,0.418,2
22.6062593902,120.563106615,0.4976,2
22.6724939553,120.49301634,0.2371,2
22.6608162901,120.51189854,0.0763,2
22.6619482902,120.51376454,0.1533,2
24.1649341402,120.67803334,0.4771,2
22.8111869901,120.59434555,0.3899,2
24.7406416402,121.75655249,0.3061,2
22.5477184303,120.53783919,0.1591,2
22.6331891303,120.30867563,0.4575,2
22.6314604902,120.31151748,0.1647,2
22.6308008901,120.30293009,0.4157,2
22.6325566401,120.30722613,0.3497,2
22.62907225,120.30577194,0.4828,2
22.7654945402,120.49479765,0.3289,2
22.6381813652,120.39666504,0.3547,2
22.661542,120.5131664,0.2294,2
23.75883665,120.68361455,0.2907,2
24.14413965,120.6880606,0.4964,2
22.6653223743,120.484360938,0.5048,3
22.660343796,120.476942081,0.5492,3
22.65845875,120.4790742,0.4344,3
22.66243055,120.47739705,0.4592,3
22.66243055,120.47739705,0.4592,3
22.6623535227,120.478704611,0.3496,3
22.67005295,120.47362913,0.1612,3
22.6703800514,120.47432494,0.1845,3
22.6673803,120.473025715,0.4454,3
22.6683671,120.476360105,0.4811,3
22.6714515887,120.474034875,0.1131,3
22.6673803,120.473025715,0.4454,3
22.6683671,120.476360105,0.4811,3
22.66764495,120.474003365,0.4849,3
22.6683671,120.476360105,0.4811,3
22.6673933222,120.475485306,0.5123,3
23.7583268,120.6842279,0.3739,3
23.7579167,120.68585005,0.2538,3
23.7583268,120.6842279,0.3739,3
24.8103138337,120.969555403,0.4484,3
24.8067682944,120.968653289,0.3578,3
24.81084335,120.9642747,0.4623,3
24.80570205,120.96504559,0.4625,3
24.8040280559,120.964338366,0.5133,3
24.80490405,120.96319625,0.4767,3
24.8112600546,120.971037891,0.4928,3
24.8098638891,120.97509326,0.4867,3
24.8046548901,120.97277753,0.4031,3
22.5571892303,120.53825095,0.4039,3
22.5543949372,120.540465596,0.4527,3
22.5562195053,120.53837529,0.3204,3
22.5513436188,120.540215311,0.5063,3
22.5493354762,120.53793036,0.5397,3
22.5511164272,120.539956803,0.5065,3
22.5504796837,120.539232289,0.4874,3
22.5506099401,120.5393805,0.483,3
22.5558574091,120.540585555,0.5083,3
22.5571892303,120.53825095,0.4039,3
22.5536521053,120.540404665,0.4113,3
22.5525660323,120.54031558,0.4581,3
22.5503552668,120.535221508,0.4218,3
22.5502340141,120.53554359,0.4265,3
22.552150354,120.539464981,0.395,3
22.5503958803,120.53653075,0.399,3
22.6689216553,120.48816224,0.2327,3
22.6695102053,120.489126,0.2936,3
22.6692246553,120.48983859,0.2829,3
22.6701676303,120.49190855,0.4889,3
22.6695102053,120.489126,0.2936,3
22.6693303468,120.489616642,0.2856,3
22.6701676303,120.49190855,0.4889,3
22.6694851565,120.489291544,0.2945,3
22.6701676303,120.49190855,0.4889,3
22.6701676303,120.49190855,0.4889,3
22.5568623553,120.542236015,0.4517,3
22.5580331402,120.54002505,0.2635,3
22.5599107402,120.5445744,0.4652,3
22.5605195151,120.54101583,0.2398,3
22.5590330803,120.542825915,0.3205,3
22.5558926303,120.542360355,0.3538,3
22.5578370747,120.544820308,0.5042,3
22.5561271291,120.542657024,0.3592,3
22.5591229,120.54083424,0.3949,3
22.5567255844,120.542747657,0.3146,3
22.5593082686,120.544658297,0.4744,3
22.5589410152,120.54469874,0.4522,3
22.5597893308,120.543211645,0.3472,3
22.5499983951,120.544211144,0.3708,3
22.55145385,120.5411546,0.4846,3
22.5497886777,120.544834086,0.3963,3
22.5507825946,120.54188177,0.3971,3
22.5440038,120.54377615,0.3894,3
22.5440736057,120.543933646,0.3908,3
22.5439732401,120.543715415,0.3902,3
22.5469193901,120.544382015,0.2128,3
22.5439836972,120.543740284,0.3904,3
22.5468981553,120.54113545,0.4621,3
22.5478038053,120.54233274,0.351,3
22.5464914476,120.538062436,0.4687,3
22.547041,120.538036915,0.4431,3
22.547041,120.538036915,0.4431,3
22.55145385,120.5411546,0.4846,3
22.5440643935,120.543932195,0.3924,3
22.5476109803,120.542729555,0.3961,3
22.5452013651,120.53880685,0.4285,3
22.5452013651,120.53880685,0.4285,3
22.5470268402,120.53949165,0.294,3
22.6869807303,120.48978835,0.48,3
22.6867772651,120.49110828,0.4742,3
22.6867788902,120.490488265,0.4111,3
22.6850940553,120.490404965,0.4841,3
22.6869807303,120.48978835,0.48,3
22.6860853732,120.489855927,0.5078,3
22.6864470803,120.494212365,0.1804,3
22.6850940553,120.490404965,0.4841,3
22.6594072,120.47472405,0.4745,3
23.75883665,120.68361455,0.2907,3
22.5568623553,120.542236015,0.4517,3
22.5581709129,120.544385107,0.5394,3
22.5568623553,120.542236015,0.4517,3
22.5591229,120.54083424,0.3949,3
22.5579780892,120.542300499,0.3531,3
22.5599107402,120.5445744,0.465,3
22.5599107402,120.5445744,0.465,3
22.5597775448,120.54319668,0.3477,3
22.6618897401,120.51230684,0.1945,3
22.6619748731,120.513749324,0.1616,3
22.661542,120.5131664,0.2294,3
22.6836006401,120.483027465,0.4635,3
22.68357275,120.48302488,0.4657,3
22.68678475,120.484387305,0.2287,3
22.6860971553,120.4889345,0.3952,3
22.6847425053,120.485747115,0.2194,3
22.68357275,120.48302488,0.4657,3
22.6836006401,120.483027465,0.4635,3
22.6836006401,120.483027465,0.4635,3
22.6867772651,120.49110828,0.4742,3
22.68357275,120.48302488,0.4657,3
22.68357275,120.48302488,0.4657,3
22.6850999151,120.484304005,0.3274,3
22.6843909891,120.489474398,0.3649,3
24.8162586664,120.970795061,0.4493,3
25.1329941402,121.73771499,0.486,3
22.5499615553,120.54540618,0.3888,3
22.5497247386,120.542810765,0.4324,3
22.5560355536,120.542994005,0.3341,3
22.551968478,120.540840344,0.4214,3
22.5492920783,120.543190721,0.4656,3
22.5563736152,120.546728115,0.4159,3
22.6760210347,120.50789353,0.2399,3
24.8008098932,120.956422786,0.4476,3
22.5438751152,120.54541995,0.3467,3
22.5438445553,120.545359215,0.3505,3
22.5436517303,120.54575603,0.335,3
24.8048730631,120.958102228,0.4573,3
24.8103879468,120.977099792,0.5197,3
22.6703176,120.47460678,0.181,3
22.6669565902,120.47377799,0.4053,3
22.6679433902,120.47711238,0.3933,3
22.66764495,120.474003365,0.4849,3
22.66863175,120.477337755,0.4392,3
22.6655116273,120.476042187,0.4021,3
22.6643826652,120.475398765,0.4974,3
22.6643826652,120.475398765,0.4974,3
22.5438445553,120.545359215,0.3505,3
22.5476109803,120.542729555,0.3961,3
22.5468981553,120.54113545,0.4621,3
22.6131934901,120.568153715,0.4494,3
22.66764495,120.474003365,0.4849,3
22.66863175,120.477337755,0.4392,3
22.6665571245,120.475732776,0.4602,3
24.9930218401,121.31393534,0.2911,3
22.6837745902,120.482324965,0.429,3
22.6838024803,120.48232755,0.4265,3
22.6836689219,120.48246224,0.4286,3
22.6837745902,120.482324965,0.429,3
22.6836616229,120.482439907,0.4307,3
22.6850999151,120.484304005,0.3274,3
22.6857692375,120.488888638,0.4153,3
22.5452817773,120.535172125,0.2362,3
22.5460288651,120.53695717,0.3631,3
22.5477325902,120.536384455,0.2902,3
22.684132,120.480881855,0.384,3
22.6818879151,120.48294158,0.3676,3
22.683461734,120.482519195,0.4331,3
22.558831712,120.541995746,0.4182,3
22.6298840303,120.30415493,0.4905,3
22.6298110189,120.305556024,0.5124,3
22.62907225,120.30577194,0.4828,3
24.8042815203,120.964273225,0.5082,3
22.6673069543,120.475510867,0.5156,3
24.1519628,120.68382715,0.4758,3
22.5610005,120.54538359,0.4174,3
22.6636067882,120.476605917,0.397,3
24.98380685,121.4641998,0.2947,3
25.03009265,121.46427945,0.1732,3
22.6834451554,120.482501133,0.4348,3
22.63884275,120.39767234,0.4348,3
22.6710985548,120.488823071,0.1372,3
22.6712479803,120.48927003,0.1755,3
22.6721909553,120.49133999,0.409,3
22.6709238888,120.489868075,0.1381,3
22.6716702803,120.49211835,0.3628,3
22.6716702803,120.49211835,0.3628,3
22.5458929553,120.53715439,0.3604,3
22.6712479803,120.48927003,0.1755,3
22.6721909553,120.49133999,0.409,3
22.6721909553,120.49133999,0.409,3
22.6727795053,120.49230375,0.295,3
22.661542,120.5131664,0.2294,3
22.6331891303,120.30867563,0.4575,3
22.6297264428,120.305504578,0.5204,3
22.660343796,120.476942081,0.5492,4
22.66243055,120.47739705,0.4592,4
22.6703800514,120.47432494,0.1845,4
22.6673803,120.473025715,0.4454,4
22.6683671,120.476360105,0.4811,4
22.66764495,120.474003365,0.4849,4
22.6683671,120.476360105,0.4811,4
22.6673933222,120.475485306,0.5123,4
22.66764495,120.474003365,0.4849,4
22.6683671,120.476360105,0.4811,4
22.6673933222,120.475485306,0.5123,4
22.6673933222,120.475485306,0.5123,4
23.7583268,120.6842279,0.3739,4
24.8042815202,120.964273225,0.5082,4
22.5558574091,120.540585555,0.5083,4
22.5571892303,120.53825095,0.4039,4
22.5543949372,120.540465596,0.4527,4
22.5513436188,120.540215311,0.5063,4
22.5513436188,120.540215311,0.5063,4
22.5493354764,120.53793036,0.5397,4
22.5493354763,120.53793036,0.5397,4
22.5511164271,120.539956803,0.5065,4
22.5504796837,120.539232289,0.4874,4
22.5558574091,120.540585555,0.5083,4
22.5525660323,120.54031558,0.4581,4
22.5502340141,120.53554359,0.4265,4
22.6695102053,120.489126,0.2936,4
22.6693303468,120.489616642,0.2856,4
22.6701676303,120.49190855,0.4889,4
22.6694851566,120.489291544,0.2945,4
22.6701676303,120.49190855,0.4889,4
22.6701676303,120.49190855,0.4889,4
22.6694851567,120.489291544,0.2945,4
22.6701676303,120.49190855,0.4889,4
22.6701676303,120.49190855,0.4889,4
22.6701676303,120.49190855,0.4889,4
22.5568623553,120.542236015,0.4517,4
22.5581709129,120.544385107,0.5394,4
22.5568623553,120.542236015,0.4517,4
22.5591229,120.54083424,0.3949,4
22.5579780892,120.542300499,0.3531,4
22.5599107402,120.5445744,0.4652,4
22.5599107402,120.5445744,0.4652,4
22.5597775448,120.54319668,0.3477,4
22.5561271291,120.542657024,0.3592,4
22.5578370747,120.544820308,0.5042,4
22.558831712,120.541995746,0.4182,4
22.5593082686,120.544658297,0.4744,4
22.5497886777,120.544834086,0.3963,4
22.5497247386,120.542810765,0.4324,4
22.55145385,120.5411546,0.4846,4
22.5492920783,120.543190721,0.4656,4
22.5440736057,120.543933646,0.3908,4
22.5439836972,120.543740284,0.3904,4
22.5440643935,120.543932195,0.3924,4
22.5440643935,120.543932195,0.3924,4
22.5476109803,120.542729555,0.3961,4
22.5468981553,120.54113545,0.4621,4
22.5464914476,120.538062436,0.4687,4
22.5464914476,120.538062436,0.4687,4
22.547041,120.538036915,0.4431,4
22.5452013651,120.53880685,0.4285,4
22.6869807303,120.48978835,0.48,4
22.6860853731,120.489855927,0.5078,4
22.6867772651,120.49110828,0.4742,4
22.6850940553,120.490404965,0.4841,4
22.6860853731,120.489855927,0.5078,4
22.5568623553,120.542236015,0.4517,4
22.5581709129,120.544385107,0.5394,4
22.5588317121,120.541995746,0.4182,4
22.5599107402,120.5445744,0.465,4
22.661542,120.5131664,0.2294,4
22.68357275,120.48302488,0.4657,4
22.6836006401,120.483027465,0.4635,4
22.6836006401,120.483027465,0.4635,4
22.68357275,120.48302488,0.4657,4
22.68357275,120.48302488,0.4657,4
22.6850999151,120.484304005,0.3274,4
22.6857692376,120.488888638,0.4153,4
22.68357275,120.48302488,0.4657,4
22.68357275,120.48302488,0.4657,4
22.6836006401,120.483027465,0.4635,4
22.68357275,120.48302488,0.4657,4
22.5492920783,120.543190721,0.4656,4
22.5438445553,120.545359215,0.3505,4
22.66764495,120.474003365,0.4849,4
22.66863175,120.477337755,0.4392,4
22.6665571245,120.475732776,0.4602,4
22.6673069542,120.475510867,0.5156,4
22.6643826652,120.475398765,0.4974,4
22.6673069543,120.475510867,0.5156,4
22.6837745902,120.482324965,0.429,4
22.6836616231,120.482439907,0.4307,4
22.683668922,120.48246224,0.4286,4
22.683661623,120.482439907,0.4307,4
22.5460288653,120.53695717,0.3631,4
22.6834451554,120.482501133,0.4348,4
22.6297264426,120.305504578,0.5204,4
22.6712479803,120.48927003,0.1755,4
22.6721909553,120.49133999,0.409,4
22.6721909553,120.49133999,0.409,4
22.6716702803,120.49211835,0.3628,4
22.6721909553,120.49133999,0.409,4
22.66764495,120.474003365,0.4849,5
22.6683671,120.476360105,0.4811,5
22.6673933222,120.475485306,0.5123,5
22.6673933222,120.475485306,0.5123,5
22.6673933222,120.475485306,0.5123,5
22.5558574091,120.540585555,0.5083,5
22.5513436188,120.540215311,0.5063,5
22.5493354764,120.53793036,0.5397,5
22.6694851567,120.489291544,0.2945,5
22.6701676303,120.49190855,0.4889,5
22.6701676303,120.49190855,0.4889,5
22.6701676303,120.49190855,0.4889,5
22.6701676303,120.49190855,0.4889,5
22.5568623553,120.542236015,0.4517,5
22.558170913,120.544385107,0.5394,5
22.558831712,120.541995746,0.4182,5
22.5599107402,120.5445744,0.4652,5
22.5492920783,120.543190721,0.4656,5
22.5440643935,120.543932195,0.3924,5
22.5464914476,120.538062436,0.4687,5
22.6860853731,120.489855927,0.5078,5
22.68357275,120.48302488,0.4657,5
22.68357275,120.48302488,0.4657,5
22.6836006401,120.483027465,0.4635,5
22.68357275,120.48302488,0.4657,5
22.68357275,120.48302488,0.4657,5
22.6673069543,120.475510867,0.5156,5
22.683661623,120.482439907,0.4307,5
22.6721909553,120.49133999,0.409,5
22.6673933222,120.475485306,0.5123,6
22.6701676303,120.49190855,0.4889,6
22.68357275,120.48302488,0.4657,6
